p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
RNF1302	1.05429234475541e-13	0.452019621169969	0.465	0.201	1.94622366841848e-09	8	RNF130
ATP5L1	1.05792241717741e-13	0.465315059645984	0.982	0.909	1.95292478210949e-09	8	ATP5L
CCDC186	1.27300135979271e-13	0.479184788630909	0.386	0.151	2.34996051017735e-09	8	CCDC186
OST41	1.71815758085909e-13	0.512475706677497	0.93	0.784	3.17171889426588e-09	8	OST4
PSMA22	2.99820204190878e-13	0.612807383422672	0.711	0.432	5.53468096936361e-09	8	PSMA2
UFM1	3.21025625974259e-13	0.453993455964282	0.482	0.22	5.92613305548483e-09	8	UFM1
ARPC22	3.3117423878372e-13	0.557188180517995	0.939	0.753	6.11347644794748e-09	8	ARPC2
RGS12	3.68143536789829e-13	0.92955794106304	0.491	0.231	6.79592968914025e-09	8	RGS1
SERTAD2	4.11728763687579e-13	0.263298517610619	0.254	0.075	7.6005129776727e-09	8	SERTAD2
FAM129C1	4.24308597187225e-13	0.519287485038995	0.605	0.32	7.83273670407617e-09	8	FAM129C
RRBP1	4.87808860076398e-13	0.448885922168545	0.368	0.142	9.00495155701031e-09	8	RRBP1
HLA-DMA2	5.29044046643499e-13	0.657603299749992	0.728	0.455	9.76615310103899e-09	8	HLA-DMA
MAPKAPK3	6.78577649089241e-13	0.282681322168603	0.272	0.085	1.25265434021874e-08	8	MAPKAPK3
FAM213A	7.42773432772818e-13	0.378995359759723	0.289	0.097	1.37115975689862e-08	8	FAM213A
ACTB2	9.7185655722928e-13	0.562529291109126	1	0.983	1.79404720464525e-08	8	ACTB
RPL414	1.0687601652956e-12	0.384250086855172	1	0.997	1.97293126513568e-08	8	RPL41
IRF2BP21	1.10222011677256e-12	0.520730840290475	0.588	0.318	2.03469833556214e-08	8	IRF2BP2
RPLP14	1.93154921561622e-12	0.443028420785283	1	1	3.56563985202755e-08	8	RPLP1
COMMD61	2.35860060615167e-12	0.564314125164818	0.93	0.763	4.35397671895598e-08	8	COMMD6
USMG51	3.04400234682119e-12	0.524369503518123	0.789	0.628	5.61922833223191e-08	8	USMG5
RGS21	3.7134240360678e-12	0.72501326511228	0.491	0.238	6.85498077058115e-08	8	RGS2
SERF21	4.19898612411979e-12	0.480346154706589	1	0.976	7.75132838512513e-08	8	SERF2
UCP22	4.32124160206302e-12	0.599511355622581	0.667	0.41	7.97701199740834e-08	8	UCP2
PFN12	4.79951745914129e-12	0.501572497554732	1	0.899	8.85990922957482e-08	8	PFN1
PDIA4	5.21083533889854e-12	0.476922456718884	0.43	0.197	9.61920203560671e-08	8	PDIA4
VIM1	7.59239639539899e-12	0.490304139445407	0.912	0.674	1.40155637459065e-07	8	VIM
SULF2	1.02184504538612e-11	0.300468539194665	0.254	0.081	1.88632595378278e-07	8	SULF2
MAN1A1	1.06033812030752e-11	0.327164944225167	0.254	0.083	1.95738417008769e-07	8	MAN1A1
MT-CO14	1.27290164704563e-11	0.431077203904249	1	0.998	2.34977644044622e-07	8	MT-CO1
PSAP1	1.38837703858352e-11	0.654078199983888	0.684	0.454	2.56294401322518e-07	8	PSAP
RPL213	1.43720671256669e-11	0.264949952589512	1	1	2.65308359139812e-07	8	RPL21
TMEM109	1.52301407814105e-11	0.358961699729695	0.368	0.148	2.81148398824837e-07	8	TMEM109
CORO1A4	1.93999607046554e-11	0.533092152430237	0.912	0.68	3.58123274607939e-07	8	CORO1A
CDYL	2.03210623487238e-11	0.324022945619362	0.325	0.123	3.75126810957442e-07	8	CDYL
TMCO1	2.11791951392738e-11	0.431204222572141	0.474	0.231	3.90967942270993e-07	8	TMCO1
CD1641	2.17361944539759e-11	0.58554429426247	0.772	0.507	4.01250149620394e-07	8	CD164
DCK	2.31507139282628e-11	0.565886336035179	0.596	0.37	4.27362179115732e-07	8	DCK
SPCS2	2.34122467849518e-11	0.631245629261514	0.702	0.513	4.3219007565021e-07	8	SPCS2
SSR22	2.8433816398853e-11	0.624811030451702	0.675	0.484	5.24888250722826e-07	8	SSR2
UBE2J11	3.17178684671262e-11	0.4865127628243	0.719	0.439	5.8551185190315e-07	8	UBE2J1
CNPY31	3.53925605841332e-11	0.511994838195526	0.658	0.393	6.53346668383099e-07	8	CNPY3
LAIR11	4.30707189925833e-11	0.448338038918646	0.5	0.253	7.95085472603088e-07	8	LAIR1
HLA-DPA12	5.31092178670805e-11	0.506084135341605	0.93	0.692	9.80396161826306e-07	8	HLA-DPA1
HLA-DPB12	8.28358021711796e-11	0.422311617745675	0.982	0.717	1.52914890807998e-06	8	HLA-DPB1
ARF62	9.66372886702194e-11	0.464767695760001	0.772	0.527	1.78392434885225e-06	8	ARF6
PPM1K1	9.94318620114140e-11	0.447985244751353	0.526	0.27	1.8355121727307e-06	8	PPM1K
P4HB	1.09135242039024e-10	0.547254343962692	0.561	0.343	2.01463656804039e-06	8	P4HB
UBL51	1.15658519282272e-10	0.487159524250203	0.868	0.757	2.13505626595075e-06	8	UBL5
ATP5I1	1.32008521279276e-10	0.453913631671046	0.868	0.687	2.43687730281544e-06	8	ATP5I
EIF4G2	1.34217597601225e-10	0.479443103134269	0.772	0.537	2.47765685171861e-06	8	EIF4G2
PRMT9	1.42270137647204e-10	0.347260074709904	0.254	0.088	2.62630674096739e-06	8	PRMT9
SNHG9	1.48946931781696e-10	0.599234102710189	0.535	0.304	2.74956036069012e-06	8	SNHG9
HCST3	1.5503847516277e-10	0.451886679357722	0.711	0.444	2.86201025150474e-06	8	HCST
SMIM19	1.63445008237893e-10	0.335802352002672	0.325	0.129	3.0171948520715e-06	8	SMIM19
SH3BGRL32	2.79852349294167e-10	0.488927016611179	0.965	0.77	5.16607436797032e-06	8	SH3BGRL3
CALM21	3.29353480554015e-10	0.57365044670196	0.974	0.877	6.07986525102712e-06	8	CALM2
PARP10	3.62899006808754e-10	0.276676837628531	0.289	0.108	6.6991156656896e-06	8	PARP10
FAU2	3.86994166489189e-10	0.308936298956517	1	0.979	7.14391231339043e-06	8	FAU
SEP151	3.95901878579296e-10	0.544968911839928	0.684	0.482	7.30834867857381e-06	8	SEP15
C11orf58	4.06979001147609e-10	0.45760657999821	0.798	0.615	7.51283236118486e-06	8	C11orf58
FEZ2	4.09653924735358e-10	0.412841358089752	0.316	0.131	7.56221145061471e-06	8	FEZ2
NACA3	5.11289989662161e-10	0.499137096551869	0.991	0.945	9.43841320916349e-06	8	NACA
CANX2	5.60355839324622e-10	0.455580953615026	0.553	0.325	1.03441687939325e-05	8	CANX
ARPC1B2	5.69592485605542e-10	0.447280229056715	0.842	0.61	1.05146772842783e-05	8	ARPC1B
NDUFA31	5.9256687623973e-10	0.419661379360083	0.737	0.495	1.09387845353854e-05	8	NDUFA3
DBI2	6.58332802297558e-10	0.492986176244282	0.789	0.601	1.21528235304129e-05	8	DBI
GRSF1	9.92935195272041e-10	0.350186571486092	0.386	0.177	1.83295837047219e-05	8	GRSF1
FAM49B1	9.99394868127312e-10	0.492882342202995	0.64	0.421	1.84488292656302e-05	8	FAM49B
CTSZ1	1.14838145230411e-09	0.296393002780225	0.36	0.153	2.11991216095338e-05	8	CTSZ
PSENEN	1.57099479830767e-09	0.34916263382781	0.404	0.194	2.90005639767597e-05	8	PSENEN
NBEAL14	1.74129474352691e-09	0.483228550340737	0.895	0.692	3.21443009655068e-05	8	NBEAL1
CBFA2T3	1.91178224770897e-09	0.300480551092879	0.307	0.126	3.52915002927076e-05	8	CBFA2T3
DBNL	2.20834424789759e-09	0.421030495107032	0.526	0.302	4.07660348161896e-05	8	DBNL
TMEM591	2.41558918964525e-09	0.452831124129436	0.754	0.537	4.45917764408513e-05	8	TMEM59
KLF41	2.5059241929402e-09	0.363943163846589	0.36	0.158	4.6259360601676e-05	8	KLF4
TRAPPC11	3.30172416961176e-09	0.4188550220023	0.675	0.439	6.09498281710332e-05	8	TRAPPC1
MOB1A1	3.35209015199499e-09	0.457632707613057	0.526	0.312	6.18795842058274e-05	8	MOB1A
COPZ1	3.45631973387488e-09	0.356304148995409	0.474	0.248	6.38036622873302e-05	8	COPZ1
STX71	3.57096967657861e-09	0.489965441454487	0.474	0.267	6.59201002296411e-05	8	STX7
TMA7	3.7106620397416e-09	0.387376604417831	0.991	0.905	6.84988212536299e-05	8	TMA7
RPL373	3.74070242611883e-09	0.370531355945125	1	0.989	6.90533667861536e-05	8	RPL37
SFT2D11	4.9748105661901e-09	0.381849198527589	0.544	0.306	9.18350030518693e-05	8	SFT2D1
NREP	5.09723779114889e-09	0.461573675945539	0.386	0.195	9.40950096246084e-05	8	NREP
COX171	5.25414484974523e-09	0.479633448483207	0.57	0.359	9.69915139262969e-05	8	COX17
HLA-DRB13	5.47169239086381e-09	0.426431889528962	0.956	0.771	0.000101007441535346	8	HLA-DRB1
PET1001	6.0249032155419e-09	0.449693318530657	0.667	0.451	0.000111219713358904	8	PET100
GNG51	6.13116649154445e-09	0.433279992664139	0.623	0.405	0.000113181333433911	8	GNG5
ATP5EP21	6.29384870780272e-09	0.377608592205373	0.351	0.157	0.000116184447146038	8	ATP5EP2
SPCS31	6.51840413475678e-09	0.420905581993931	0.439	0.237	0.00012032974032761	8	SPCS3
SERP11	6.92864257787752e-09	0.448302181161095	0.833	0.633	0.000127902741987619	8	SERP1
SCP21	7.55156851816256e-09	0.38851799645309	0.561	0.336	0.000139401954845281	8	SCP2
NDUFB11	7.74270303190400e-09	0.455843715666729	0.798	0.604	0.000142930297968948	8	NDUFB1
AP1S21	9.04202053661277e-09	0.440252511938219	0.64	0.423	0.000166915699105872	8	AP1S2
MYL12B1	9.40627084131563e-09	0.408972692289306	0.921	0.739	0.000173639759730687	8	MYL12B
ARPC32	1.02613526474771e-08	0.424715731418481	0.965	0.806	0.000189424569872428	8	ARPC3
MYL63	1.14637037957531e-08	0.392963604819925	0.991	0.958	0.000211619972069603	8	MYL6
HSPA5	1.38373563321059e-08	0.54849511122541	0.588	0.381	0.000255437597890674	8	HSPA5
DNAJB9	1.63582297453626e-08	0.282331768580149	0.298	0.125	0.000301972921099393	8	DNAJB9
GLIPR11	1.78036189976404e-08	0.426402498809389	0.412	0.21	0.000328654806696441	8	GLIPR1
OS9	2.01202055711635e-08	0.320815915959648	0.395	0.194	0.000371418994843679	8	OS9
OAZ11	2.39302493894098e-08	0.39340324584429	0.991	0.97	0.000441752403728505	8	OAZ1
ST6GALNAC4	3.39606199413746e-08	0.278897683008656	0.263	0.107	0.000626913044117775	8	ST6GALNAC4
ETV61	3.63291094318129e-08	0.314246188850057	0.281	0.118	0.000670635360111267	8	ETV6
OSTF12	3.68681218829571e-08	0.329674376683851	0.447	0.235	0.000680585529959388	8	OSTF1
N4BP2L1	4.07582969504345e-08	0.354061311022351	0.351	0.168	0.000752398161705021	8	N4BP2L1
C14orf21	4.10968481196568e-08	0.403189129213194	0.93	0.816	0.000758647816288864	8	C14orf2
SSR1	4.1192315164176e-08	0.402151270712065	0.518	0.318	0.000760410137930688	8	SSR1
DNAJB11	4.50836166846535e-08	0.396166946327492	0.43	0.234	0.000832243563998704	8	DNAJB11
CH17-373J23.11	5.43839350095927e-08	0.257357776446603	0.377	0.18	0.00100392744027708	8	CH17-373J23.1
ARPC51	5.62795613562674e-08	0.443341478766239	0.789	0.583	0.0010389207026367	8	ARPC5
CAPG1	6.03097410949285e-08	0.345104417253456	0.57	0.342	0.00111331782061238	8	CAPG
ANKRD121	6.51083663913573e-08	0.412092794855176	0.544	0.349	0.00120190044358446	8	ANKRD12
MTDH	6.57791158153097e-08	0.510464291537156	0.781	0.613	0.00121428247795062	8	MTDH
MLF2	6.66551730209897e-08	0.367354213590702	0.439	0.242	0.00123045449396747	8	MLF2
RP11-347P5.1	6.85594360243969e-08	0.418652607825647	0.482	0.272	0.00126560718901037	8	RP11-347P5.1
IQGAP2	9.14035748618999e-08	0.349483774380399	0.404	0.211	0.00168730999195067	8	IQGAP2
GNAS	9.84830415965154e-08	0.464266681481248	0.702	0.513	0.00181799694787167	8	GNAS
GABARAPL21	9.95499162794817e-08	0.367186398508019	0.719	0.529	0.00183769145451923	8	GABARAPL2
ARHGAP9	9.9752725268771e-08	0.259903050883672	0.281	0.121	0.00184143530846151	8	ARHGAP9
NAPA	1.0030110168712e-07	0.288405185825929	0.351	0.17	0.00185155833714423	8	NAPA
COX5A2	1.03317102115665e-07	0.435300593065175	0.632	0.458	0.00190723370505518	8	COX5A
CHST12	1.08027279419162e-07	0.301212891539135	0.386	0.195	0.00199418357807773	8	CHST12
AKIRIN21	1.089702525392e-07	0.340364552486002	0.43	0.229	0.00201159086187364	8	AKIRIN2
NDUFC2	1.10672103570527e-07	0.406337143260256	0.588	0.375	0.00204300703191192	8	NDUFC2
ELMSAN1	1.78650185539113e-07	0.341556181482489	0.272	0.119	0.00329788242505202	8	ELMSAN1
HM13	1.84456003397029e-07	0.3381455590124	0.36	0.182	0.00340505782270915	8	HM13
TACC1	1.88560024687919e-07	0.338635259246857	0.412	0.22	0.00348081805573898	8	TACC1
RNASET21	1.9434458051962e-07	0.470053930813445	0.746	0.541	0.00358760095639218	8	RNASET2
KIAA0226L	1.9518949784687e-07	0.302004310934388	0.325	0.154	0.00360319813025322	8	KIAA0226L
C11orf311	2.25206648428096e-07	0.365331145326789	0.746	0.542	0.00415731472998265	8	C11orf31
CAPZA11	2.26110704796192e-07	0.379608207129641	0.553	0.356	0.0041740036105377	8	CAPZA1
TRIM22	2.31451313280519e-07	0.33237365134068	0.386	0.199	0.00427259124315839	8	TRIM22
IL3RA1	2.37877569679751e-07	0.413811504702314	0.509	0.309	0.0043912199362882	8	IL3RA
MLEC	2.55757041661756e-07	0.388076808557994	0.412	0.234	0.00472127498907602	8	MLEC
TMBIM61	2.80342664473235e-07	0.438682812831023	0.675	0.511	0.00517512558617591	8	TMBIM6
DDB1	3.1710341172499e-07	0.280966942178282	0.368	0.189	0.00585372898044331	8	DDB1
C12orf571	3.60834174688987e-07	0.511788787134077	0.561	0.365	0.0066609988647587	8	C12orf57
TMEM50A1	3.96322811909494e-07	0.404589132022149	0.544	0.359	0.00731611910784926	8	TMEM50A
KDELR2	4.24420409184414e-07	0.371184586406003	0.421	0.241	0.00783480075354428	8	KDELR2
RPL353	4.35847117489701e-07	0.334758274926517	1	0.985	0.00804573778885989	8	RPL35
TMX1	5.76331027766064e-07	0.36464264339593	0.439	0.252	0.0106390707725615	8	TMX1
MGST2	5.84880986733251e-07	0.308555886019277	0.491	0.289	0.0107969030150958	8	MGST2
COX6A1	6.17985983950214e-07	0.360204855657426	0.807	0.704	0.011408021263721	8	COX6A1
TPP11	6.2208999256645e-07	0.331759248332879	0.368	0.2	0.0114837812627767	8	TPP1
POMP1	7.40911933562763e-07	0.415535154896458	0.789	0.646	0.0136772342935686	8	POMP
ARF4	7.48763320546916e-07	0.31457874943582	0.456	0.265	0.0138221708972961	8	ARF4
RPN1	8.86803455892763e-07	0.276725902751812	0.36	0.182	0.0163703917957804	8	RPN1
CIRBP2	9.07097076446899e-07	0.337987792590799	0.93	0.758	0.0167450120312098	8	CIRBP
NDUFA7	1.03497901766608e-06	0.307555519892934	0.281	0.132	0.0191057126661159	8	NDUFA7
LSM5	1.06213960830384e-06	0.364958945799919	0.649	0.464	0.0196070971692888	8	LSM5
RPL37A2	1.10995849164175e-06	0.301642634915847	1	0.99	0.0204898337557067	8	RPL37A
CHMP5	1.12676307377647e-06	0.380138544674919	0.474	0.296	0.0208000463419136	8	CHMP5
MRPL231	1.16642799091189e-06	0.282891188470498	0.465	0.266	0.0215322607122335	8	MRPL23
ATP6V1G12	1.18425278933372e-06	0.352385193593991	0.833	0.67	0.0218613064911005	8	ATP6V1G1
DNAJC3	1.20611098381114e-06	0.25990146929944	0.298	0.142	0.0222648087611537	8	DNAJC3
GGA21	1.24544475851869e-06	0.258087659559953	0.316	0.154	0.022990910242255	8	GGA2
ALG5	1.28204477760779e-06	0.254260635290667	0.333	0.169	0.0236665465946398	8	ALG5
ATP5J21	1.35384042768706e-06	0.365884619762354	0.851	0.696	0.0249918942951031	8	ATP5J2
PTRHD1	1.43578347885309e-06	0.251995012861975	0.351	0.179	0.026504563019628	8	PTRHD1
HLA-DRA2	1.4398066356915e-06	0.349580597660963	1	0.868	0.0265788304948651	8	HLA-DRA
MANF	1.90977769050482e-06	0.3499375709894	0.377	0.209	0.0352544961667189	8	MANF
COPE	1.93807130346289e-06	0.376042812321154	0.658	0.526	0.0357767962619249	8	COPE
NDUFA111	2.05471841142017e-06	0.384056320970741	0.667	0.513	0.0379301018748164	8	NDUFA11
H2AFY2	2.06384140107739e-06	0.364635243974693	0.86	0.656	0.0380985122638886	8	H2AFY
CYFIP2	2.16950515023444e-06	0.298741643906258	0.325	0.168	0.0400490650733277	8	CYFIP2
PSMA41	2.34203532260923e-06	0.361873043958779	0.781	0.618	0.0432339720553665	8	PSMA4
RHEB	2.38933168738581e-06	0.292000155238575	0.456	0.272	0.0441070629491421	8	RHEB
RPS15A3	2.40487130423226e-06	0.263474480484995	1	0.999	0.0443939242761275	8	RPS15A
RBM3	2.42696888507768e-06	0.401431868636478	0.763	0.618	0.0448018456185341	8	RBM3
SNX3	2.57897424987542e-06	0.400591776859034	0.877	0.759	0.0476078646527003	8	SNX3
MX11	2.86525672431959e-06	0.374589966292359	0.395	0.228	0.0528926391309396	8	MX1
SPINT21	2.94273416219291e-06	0.357318689811094	0.491	0.316	0.0543228726340812	8	SPINT2
ATP6V0E12	3.21202956289314e-06	0.382875759877007	0.728	0.542	0.0592940657310074	8	ATP6V0E1
ERCC1	3.57978134170626e-06	0.345897324688029	0.333	0.182	0.0660827635678975	8	ERCC1
NGLY1	3.65109105379515e-06	0.383841831315132	0.377	0.214	0.0673991408530585	8	NGLY1
CYBB1	3.81827995412008e-06	0.297424224708559	0.386	0.213	0.0704854479530567	8	CYBB
SDF2L1	5.08159022522158e-06	0.269838161723526	0.36	0.198	0.0938061555575904	8	SDF2L1
SNRNP25	5.31018915542086e-06	0.284227570184174	0.342	0.185	0.098026091809069	8	SNRNP25
POLR2L2	5.61809361804065e-06	0.277529509499297	0.807	0.632	0.10371000818903	8	POLR2L
RBX12	5.91848968282333e-06	0.358036938409328	0.728	0.595	0.109255319544919	8	RBX1
TAPBP	6.14202308235001e-06	0.335238615737255	0.535	0.364	0.113381746100181	8	TAPBP
COX8A1	6.18133576189031e-06	0.363556012959337	0.754	0.6	0.114107458164495	8	COX8A
HMGN2	6.90190756000076e-06	0.604156106047862	0.886	0.856	0.127409213557614	8	HMGN2
PTBP3	6.9517250870807e-06	0.312719421462711	0.316	0.167	0.12832884510751	8	PTBP3
UNC93B1	7.29290656229589e-06	0.25208861294593	0.404	0.229	0.134627055139982	8	UNC93B1
DNAJC7	7.75729514959492e-06	0.334391777087788	0.509	0.337	0.143199668461522	8	DNAJC7
PMF1	7.95668716532935e-06	0.265048569868705	0.342	0.189	0.14688044507198	8	PMF1
RPL36AL	8.11488925709629e-06	0.339737641326912	0.956	0.856	0.149800855685997	8	RPL36AL
TMED9	9.43275109289576e-06	0.360378201313802	0.491	0.329	0.174128585174856	8	TMED9
LDLRAD41	9.81260779183543e-06	0.401841431979976	0.342	0.195	0.181140739837282	8	LDLRAD4
BID1	1.23692517797452e-05	0.275647966886247	0.342	0.191	0.228336387854096	8	BID
COX7C1	1.24055729131739e-05	0.277231728551851	0.965	0.908	0.229006875977191	8	COX7C
MS4A6A1	1.24773510365165e-05	0.616475792185086	0.395	0.255	0.230331900134094	8	MS4A6A
YPEL52	1.31647586280518e-05	0.402225696153809	0.693	0.546	0.243021444273836	8	YPEL5
ATP5G31	1.4158101827003e-05	0.357044030564982	0.746	0.619	0.261358559726476	8	ATP5G3
SORL1	1.51302473054496e-05	0.328942798843749	0.281	0.147	0.279304365258599	8	SORL1
COX6C	1.631740790826e-05	0.25740697236964	0.93	0.823	0.30121934998648	8	COX6C
C6orf62	1.66321571520697e-05	0.274413926138052	0.474	0.295	0.307029621027206	8	C6orf62
STMN12	1.83762415622875e-05	0.542138954805544	0.912	0.757	0.339225419239827	8	STMN1
RPL173	1.86287038013878e-05	0.337513406082019	0.921	0.79	0.343885872173618	8	RPL17
COX5B1	1.96295087754589e-05	0.302498907111637	0.86	0.698	0.362360731994971	8	COX5B
ODC1	2.21995386302851e-05	0.286781223207459	0.368	0.216	0.409803483115063	8	ODC1
NDUFB4	2.2811911162287e-05	0.300479275709628	0.675	0.526	0.421107880055817	8	NDUFB4
BST21	2.45113441431833e-05	0.410037494273885	0.57	0.42	0.452479412883164	8	BST2
HNRNPC1	2.50983734063906e-05	0.272334847396468	0.947	0.776	0.463315973081971	8	HNRNPC
YWHAZ1	2.56412813974446e-05	0.291152694522936	0.851	0.714	0.473338054596828	8	YWHAZ
PRKAR1A	2.57161836199091e-05	0.316284425536598	0.43	0.269	0.474720749623522	8	PRKAR1A
LAMTOR5	2.61435375666874e-05	0.311694862590936	0.632	0.5	0.482609703481049	8	LAMTOR5
PPP1R2	2.65420340931652e-05	0.275045414501656	0.482	0.317	0.48996594935983	8	PPP1R2
DNAJC4	2.77412508880371e-05	0.280193355415374	0.351	0.207	0.512103491393165	8	DNAJC4
HLA-DQB13	2.7945093324962e-05	0.365081474357635	0.702	0.54	0.515866422778799	8	HLA-DQB1
COX7A2	2.92869708586042e-05	0.311951730603302	0.93	0.822	0.540637482049833	8	COX7A2
RNASEH2B1	3.00915828172725e-05	0.318452373693442	0.553	0.388	0.555490618806851	8	RNASEH2B
HMGN31	3.06975663316867e-05	0.344170077015366	0.667	0.51	0.566677074482936	8	HMGN3
TBCA	3.28001839625576e-05	0.328553240989609	0.746	0.63	0.605491395948813	8	TBCA
ANXA111	3.29848359104499e-05	0.290297584166016	0.412	0.257	0.608900070906906	8	ANXA11
SVIP	3.3778716170497e-05	0.334542817523405	0.482	0.321	0.623555100507375	8	SVIP
PSME22	3.99254175368538e-05	0.293293069230735	0.702	0.535	0.737023207730322	8	PSME2
ADA1	4.12511834936131e-05	0.274387869306272	0.535	0.35	0.761496847292097	8	ADA
PSMB10	4.38829589077683e-05	0.357293826261371	0.43	0.285	0.810079421437403	8	PSMB10
RPS173	4.49815760485854e-05	0.250668910609591	1	0.993	0.830359893856886	8	RPS17
HNRNPA3	4.65770635963342e-05	0.365711164223397	0.754	0.637	0.859812593988329	8	HNRNPA3
UBE2L3	5.00439626080325e-05	0.383618846372024	0.553	0.436	0.92381154974428	8	UBE2L3
CAP12	5.09376641028432e-05	0.269012685453992	0.614	0.431	0.940309279338485	8	CAP1
CYTH4	5.09847050041082e-05	0.265592978071135	0.377	0.224	0.941177654375837	8	CYTH4
SNRPN	5.45468218747981e-05	0.306360715978524	0.439	0.286	1	8	SNRPN
ZNF903	6.09368480732694e-05	0.491760639981431	0.509	0.359	1	8	ZNF90
PDIA31	6.21684755547107e-05	0.392139218647567	0.561	0.433	1	8	PDIA3
EID11	6.33793437164117e-05	0.342420423472785	0.693	0.554	1	8	EID1
HNRNPA2B11	6.34667603499375e-05	0.324581247157411	0.965	0.867	1	8	HNRNPA2B1
SARAF1	7.06762487061402e-05	0.265148022261843	0.825	0.686	1	8	SARAF
PPIA1	7.12494563115781e-05	0.302331482583169	0.982	0.895	1	8	PPIA
RP11-386I14.41	7.48020555676799e-05	0.324235653177837	0.351	0.209	1	8	RP11-386I14.4
LAP3	7.67945437374471e-05	0.299243247841889	0.368	0.235	1	8	LAP3
LCP12	7.75200616668259e-05	0.289650920369935	0.579	0.417	1	8	LCP1
HNRNPM1	8.00348359303294e-05	0.292283394233981	0.737	0.597	1	8	HNRNPM
POLR2K	8.49102778033458e-05	0.324573960328486	0.5	0.361	1	8	POLR2K
CCDC69	8.74347748327895e-05	0.255567681492775	0.342	0.205	1	8	CCDC69
NCF12	9.25687938958759e-05	0.344767483296636	0.544	0.381	1	8	NCF1
COX6B11	9.57089583202762e-05	0.255490693970759	0.86	0.757	1	8	COX6B1
SMDT1	0.000104860623883532	0.291775161260377	0.57	0.424	1	8	SMDT1
TBL1XR1	0.000122459903893103	0.267144108691803	0.351	0.215	1	8	TBL1XR1
KIF5B	0.000141246969468267	0.267450656094732	0.491	0.342	1	8	KIF5B
SELT	0.000154486224537141	0.25048815232399	0.509	0.353	1	8	SELT
HNRNPU	0.000157849544710132	0.293079586124544	0.737	0.6	1	8	HNRNPU
UQCR111	0.000173953986533484	0.293973857324791	0.886	0.775	1	8	UQCR11
SCAF11	0.000183882315811587	0.307285720904202	0.588	0.452	1	8	SCAF11
JTB	0.000188204372747758	0.289014287010805	0.632	0.514	1	8	JTB
RPS82	0.000207122936940421	0.271070222616895	1	0.986	1	8	RPS8
RAC22	0.000210467037904456	0.315269044385487	0.623	0.521	1	8	RAC2
UBC3	0.000215056771331275	0.341294633392685	0.974	0.872	1	8	UBC
CD47	0.000229194545188153	0.333099735366717	0.526	0.396	1	8	CD47
BAG1	0.000251818424814409	0.268516945924671	0.447	0.309	1	8	BAG1
CHD91	0.000266585031798219	0.334844827022479	0.509	0.375	1	8	CHD9
PHB1	0.000272783846143825	0.305257405622803	0.544	0.414	1	8	PHB
